"Filename",M5C.mzXML,M5A.mzXML,M1A.mzXML,M1C.mzXML,M2C.mzXML,M3C.mzXML,M1B.mzXML,M5B.mzXML,M3A.mzXML,M2A.mzXML,M3B.mzXML,M2B.mzXML,M4C.mzXML,M4B.mzXML,M4A.mzXML,M7A.mzXML,M6C.mzXML,M6A.mzXML,M8B.mzXML,M7B.mzXML,M8C.mzXML,M6B.mzXML,M8A.mzXML,M7C.mzXML
Treatment,CTRLavNHP,CTRLavNHP,CTRLssNHP,CTRLssNHP,UGTssNHP,EXL4ssNHP,CTRLssNHP,CTRLavNHP,EXL4ssNHP,UGTssNHP,EXL4ssNHP,UGTssNHP,BOTHssNHP,BOTHssNHP,BOTHssNHP,EXL4avNHP,UGTavNHP,UGTavNHP,BOTHavNHP,EXL4avNHP,BOTHavNHP,UGTavNHP,BOTHavNHP,EXL4avNHP
2848/193.0705mz/1.87min,5497.61376953125,5434.41650390625,1306.590576171875,1372.1549072265625,1601.76806640625,1105.326904296875,1271.282470703125,5291.92578125,1134.6875,1271.6837158203125,1132.809814453125,1504.900634765625,688.4259033203125,881.9994506835938,858.4940185546875,852.8104858398438,1820.4830322265625,1631.3922119140625,1722.0576171875,836.74951171875,1720.853271484375,1657.13232421875,1747.2491455078125,849.5073852539062
2861/279.0474mz/1.87min,250.97372436523438,191.8499755859375,387.8102722167969,378.49505615234375,522.8953247070312,439.56890869140625,355.87554931640625,254.5548553466797,464.74798583984375,537.3255004882812,442.582763671875,568.6300659179688,417.9062194824219,446.68316650390625,412.9584655761719,314.7253723144531,283.0301513671875,291.4199523925781,312.7857360839844,330.3364562988281,357.4906311035156,324.7530212402344,343.8023986816406,330.2880554199219
2866/212.0585mz/1.87min,455.6216125488281,508.9612121582031,179.59481811523438,180.672119140625,182.26272583007812,196.5916748046875,193.42701721191406,465.5853271484375,205.17245483398438,164.4933319091797,193.6236114501953,173.34054565429688,244.6075897216797,248.62811279296875,259.46453857421875,354.18170166015625,395.8138122558594,433.761962890625,295.2486572265625,499.59271240234375,333.8960876464844,615.8521118164062,300.8617858886719,374.89013671875
2875/291.0471mz/1.88min,756.33740234375,764.8563842773438,169.56973266601562,133.9053497314453,203.0454864501953,194.85047912597656,118.49088287353516,743.8087768554688,191.69967651367188,192.2398681640625,181.7247314453125,232.4983673095703,100.74514770507812,114.1662368774414,132.7808837890625,103.87454223632812,233.4937744140625,180.05035400390625,273.7095947265625,84.36770629882812,233.04367065429688,204.360107421875,210.76348876953125,74.77070617675781
2874/231.0975mz/1.88min,2082.6123046875,2119.53857421875,1915.069091796875,1933.447509765625,1492.456787109375,1648.97998046875,1973.569091796875,1869.0186767578125,1520.82861328125,1644.6539306640625,1572.73388671875,1549.5594482421875,1790.07177734375,1771.987548828125,1796.1146240234375,984.3485107421875,1274.9024658203125,1263.5462646484375,1125.551025390625,987.09765625,1159.752197265625,1295.909423828125,1159.4906005859375,871.9913330078125
2878/202.1073mz/1.88min,277.19110107421875,278.28802490234375,1405.58935546875,1014.8421020507812,493.4886169433594,274.38018798828125,1221.4105224609375,342.812744140625,280.2225036621094,561.9610595703125,289.9312438964844,717.4755249023438,374.32623291015625,378.540283203125,399.1225891113281,260.9181823730469,520.0254516601562,352.19439697265625,328.3221130371094,351.5415344238281,202.24583435058594,316.4412536621094,277.2898864746094,351.8545837402344
2879/61.0109mz/1.88min,1285.505126953125,1998.361572265625,4092.953857421875,3993.956298828125,27253.732421875,34808.00390625,3928.169677734375,2110.64501953125,34846.1328125,29501.80078125,34884.6875,27933.9765625,47072.90625,47553.3125,47602.75,27903.578125,24410.294921875,24654.58984375,37983.0078125,28165.615234375,37190.34375,24461.603515625,37188.55078125,28152.720703125
2888/89.0234mz/1.88min,7551.576171875,7508.25634765625,5911.505859375,6459.7333984375,4506.484375,3724.95654296875,5825.212890625,7263.0791015625,3944.146484375,4062.905517578125,3765.814697265625,4920.61083984375,2305.32861328125,2400.973388671875,2202.5888671875,4781.55712890625,5606.60546875,5413.88916015625,4146.55859375,4718.115234375,3752.173583984375,4661.4169921875,4264.33056640625,4270.2958984375
2887/323.0734mz/1.88min,953.8012084960938,928.4911499023438,860.0831298828125,877.0399169921875,916.4843139648438,1176.474609375,804.9246826171875,973.4893188476562,1221.53564453125,829.6868286132812,1242.27880859375,879.2294921875,696.1297607421875,741.2401123046875,637.545654296875,905.78955078125,884.3486328125,862.8367309570312,1009.311279296875,901.4077758789062,1074.7449951171875,936.3096313476562,1014.8026123046875,836.7454833984375
2889/261.0368mz/1.88min,4251.2353515625,4178.146484375,4133.39697265625,4114.41796875,5081.3642578125,5050.693359375,4067.0302734375,4349.720703125,5446.62353515625,4990.1015625,5391.79833984375,4799.72216796875,3987.607177734375,4080.751953125,4039.528076171875,3798.421630859375,3719.710693359375,3813.381103515625,4502.0791015625,3716.42041015625,4795.16943359375,3880.6708984375,4540.61474609375,3645.3134765625
2896/157.0109mz/1.89min,1153.3607177734375,1253.68994140625,1237.8052978515625,1623.91748046875,1532.404296875,1115.8497314453125,1466.8270263671875,1084.2835693359375,1151.105712890625,879.0155029296875,1090.0040283203125,1451.5501708984375,650.94873046875,728.6082763671875,699.404541015625,770.58740234375,823.348876953125,970.093505859375,1120.2620849609375,825.0852661132812,827.4429931640625,920.3126831054688,893.3942260742188,795.7333984375
2845/157.0109mz/1.89min,1109.3787841796875,1210.0968017578125,2274.756103515625,1316.40625,1058.9295654296875,1075.2998046875,2543.13427734375,1060.283203125,1028.3499755859375,855.6383056640625,1237.455322265625,980.71044921875,669.1433715820312,721.2101440429688,676.6510009765625,866.015380859375,846.802001953125,891.9959106445312,1027.255615234375,729.0980834960938,856.1392211914062,897.7861938476562,959.9356079101562,774.54248046875
2895/71.0129mz/1.89min,10812.4052734375,10401.03125,9970.798828125,9624.3349609375,7022.0146484375,5605.45458984375,9309.3427734375,9394.11328125,5678.45166015625,5863.9990234375,5397.76513671875,7374.26416015625,3334.3642578125,3780.787353515625,3434.470703125,9937.1533203125,8524.470703125,8925.6328125,6252.47021484375,7449.9482421875,5554.47021484375,7044.20703125,6156.259765625,6761.55126953125
2885/221.0130mz/1.89min,574.6256103515625,583.1990966796875,494.2729797363281,602.5169067382812,229.0618896484375,293.05621337890625,665.5587768554688,597.6073608398438,278.5775146484375,195.0614013671875,261.04425048828125,279.1024169921875,86.49150085449219,136.7769775390625,80.4441909790039,321.95050048828125,375.9122009277344,373.095458984375,338.3180847167969,282.2340393066406,239.62045288085938,330.1483154296875,334.4514465332031,289.8947448730469
2897/321.9614mz/1.89min,592.3121337890625,919.6709594726562,586.54833984375,545.0029296875,489.3533935546875,460.4547119140625,517.56591796875,672.9949340820312,524.839599609375,400.885009765625,431.1999206542969,450.72784423828125,260.0859069824219,326.4912414550781,331.6044921875,588.4824829101562,655.92822265625,624.000244140625,535.204345703125,580.72802734375,549.626220703125,660.8107299804688,583.129638671875,626.630126953125
2915/293.0977mz/1.89min,447.6582336425781,600.6578979492188,49.58454132080078,108.26608276367188,138.84201049804688,156.68515014648438,34.27865982055664,447.7171325683594,67.15507507324219,18.19750213623047,107.3765640258789,83.61202239990234,79.17437744140625,47.104583740234375,60.35200881958008,139.03695678710938,242.6555633544922,126.13188171386719,179.44448852539062,81.03157806396484,107.37934875488281,198.88890075683594,197.7734375,92.1441421508789
2900/117.0182mz/1.89min,1282.4776611328125,1353.846923828125,1156.8511962890625,1192.6317138671875,1014.4171752929688,889.1630859375,1150.81689453125,1151.06103515625,933.5083618164062,774.2545166015625,861.8917846679688,945.8890380859375,509.07147216796875,600.2238159179688,559.828125,901.3291015625,1046.93994140625,1045.8951416015625,951.7838134765625,902.9615478515625,898.3538818359375,986.679443359375,954.9053955078125,935.866943359375
2906/135.0288mz/1.89min,2413.873291015625,2772.15673828125,2093.443359375,2062.586669921875,2144.763671875,2130.214111328125,1953.148681640625,2223.005859375,2059.280029296875,1453.0460205078125,2075.38427734375,1918.0003662109375,978.4722290039062,1199.1710205078125,1073.6239013671875,1696.6495361328125,3145.73779296875,1800.2314453125,1802.1898193359375,1605.7059326171875,1723.520263671875,1819.0628662109375,1819.9656982421875,1723.9608154296875
2913/53.0026mz/1.89min,382.8815002441406,629.0199584960938,384.31494140625,409.438720703125,282.6612854003906,216.16946411132812,376.7571716308594,421.8013916015625,226.87513732910156,200.78636169433594,249.89434814453125,309.47271728515625,143.37249755859375,117.82746887207031,130.2722930908203,295.8066101074219,341.5037536621094,345.9591369628906,260.0810546875,295.53204345703125,265.1392517089844,215.59548950195312,255.87644958496094,303.218994140625
2922/98.9841mz/1.90min,9975.630859375,9827.4033203125,9030.3720703125,8946.0810546875,9298.447265625,9897.849609375,9124.8671875,9949.6455078125,10013.890625,8916.1142578125,9982.701171875,9266.7021484375,6066.95751953125,6339.46337890625,6336.84912109375,6206.50439453125,6873.2177734375,7007.52294921875,7511.14453125,6117.09619140625,7372.482421875,6950.044921875,7423.197265625,6195.32080078125
2926/485.1262mz/1.90min,683.070556640625,530.128173828125,428.02239990234375,312.93341064453125,520.6326904296875,483.4381103515625,331.47564697265625,628.7393798828125,535.3292236328125,504.90765380859375,543.4265747070312,445.3211975097656,293.27227783203125,315.27203369140625,334.5015563964844,519.4234619140625,504.3113708496094,546.4830932617188,663.712890625,496.5205383300781,705.384765625,511.74298095703125,677.7230834960938,455.3647155761719
2959/312.2014mz/1.90min,72.87874603271484,85.5666275024414,180.4831085205078,231.3808135986328,297.298583984375,249.2684326171875,205.75762939453125,62.389976501464844,265.9840087890625,108.63302612304688,258.1295471191406,249.7752227783203,141.9202117919922,166.15615844726562,156.64306640625,227.0516357421875,271.8809509277344,335.6203308105469,237.44613647460938,237.28343200683594,232.1508331298828,396.6806335449219,76.6948013305664,232.9823760986328
2859/157.0350mz/1.91min,2.808645248413086,2.1223011016845703,11.567048072814941,3.1866445541381836,475.5688171386719,729.0010986328125,3.0013585090637207,,665.6798706054688,531.4067993164062,689.6773071289062,485.6188659667969,2271.940673828125,2217.604736328125,2255.916748046875,486.0538024902344,355.0111389160156,382.34979248046875,778.9674682617188,474.4689636230469,758.8850708007812,369.31787109375,738.7371215820312,522.4325561523438
2925/280.1388mz/1.91min,865.3262329101562,510.1378173828125,88.35255432128906,27.647804260253906,283.3966369628906,507.8049621582031,30.096572875976562,1010.8618774414062,545.1594848632812,822.2307739257812,577.8408203125,321.2196960449219,374.3765563964844,954.0819702148438,1191.720458984375,82.47903442382812,274.1312561035156,182.98223876953125,269.37554931640625,73.13494873046875,195.9733428955078,166.78909301757812,198.1357421875,113.05409240722656
2933/174.0760mz/1.91min,1197.3040771484375,1148.1795654296875,826.6149291992188,858.14306640625,635.8195190429688,680.9305419921875,824.8743896484375,1252.4127197265625,724.8773803710938,614.03466796875,802.338134765625,623.7836303710938,398.4884948730469,441.76904296875,415.48406982421875,530.1466674804688,835.6947021484375,618.2105712890625,778.6651000976562,544.9381103515625,758.31640625,596.7632446289062,745.6180419921875,546.6898803710938
2914/306.9970mz/1.91min,447.3335876464844,392.9338684082031,637.8902587890625,479.57904052734375,394.01458740234375,599.428466796875,711.0424194335938,334.6487731933594,563.87939453125,440.1920471191406,887.0565795898438,718.3814086914062,645.81396484375,552.3385620117188,544.7888793945312,372.41009521484375,494.5507507324219,484.0936279296875,975.6434326171875,492.6996765136719,677.808837890625,446.4833679199219,969.9043579101562,488.88079833984375
2969/280.1389mz/1.92min,1193.8558349609375,460.624755859375,79.59192657470703,19.974647521972656,270.2554626464844,384.3192138671875,30.096572875976562,817.6611938476562,765.0814819335938,519.0173950195312,435.2964782714844,277.60528564453125,341.5005187988281,637.5042724609375,810.8856811523438,82.47903442382812,273.24957275390625,148.3273162841797,265.37530517578125,73.13494873046875,215.69204711914062,172.30282592773438,204.1839599609375,131.99856567382812
2954/258.0971mz/1.92min,540.4467163085938,435.6474914550781,9.4268798828125,5.211401462554932,18.001712799072266,12.811820030212402,14.470710754394531,714.240966796875,5.829300880432129,14.350788116455078,14.580358505249023,12.870588302612305,20.159114837646484,9.1436128616333,7.5948944091796875,154.08872985839844,218.82493591308594,61.358795166015625,141.9023895263672,162.55101013183594,166.41744995117188,100.93009185791016,132.3232421875,167.22804260253906
2943/150.0582mz/1.92min,1874.9603271484375,1605.4981689453125,957.59521484375,956.57080078125,1115.77880859375,1835.603759765625,882.4985961914062,1694.2855224609375,1546.97607421875,830.9389038085938,1956.543212890625,1193.0811767578125,1484.3177490234375,1527.39013671875,1683.6202392578125,568.9520874023438,1372.330810546875,907.1172485351562,1087.224609375,617.8524780273438,1115.57861328125,938.1727294921875,1209.561279296875,574.0225830078125
2967/311.1267mz/1.93min,23.7713565826416,37.575950622558594,148.552001953125,178.55613708496094,175.11422729492188,94.62162780761719,165.60081481933594,23.69754981994629,126.67211151123047,85.3022689819336,96.7810287475586,77.50532531738281,337.65869140625,359.5272521972656,315.9805908203125,32.554954528808594,151.201416015625,78.1887435913086,43.692352294921875,35.435298919677734,16.172096252441406,163.1149444580078,26.861957550048828,16.01447296142578
2966/95.0159mz/1.94min,34.363929748535156,32.63923263549805,17.422687530517578,27.511140823364258,290.3688049316406,341.79168701171875,48.10921859741211,26.58439064025879,324.39532470703125,301.93975830078125,344.1749572753906,301.07562255859375,811.3912963867188,490.59259033203125,847.9783935546875,202.37094116210938,151.08448791503906,159.42489624023438,255.32562255859375,210.24847412109375,227.91778564453125,178.863525390625,248.24783325195312,200.37332153320312
2957/218.1022mz/1.94min,685.8058471679688,784.3300170898438,745.4284057617188,765.8739013671875,623.2003173828125,529.2960815429688,708.1998901367188,723.5568237304688,576.4659423828125,334.8287353515625,529.2498168945312,553.7952270507812,423.04595947265625,214.623779296875,667.870361328125,311.7314147949219,478.1261901855469,467.6419677734375,456.69830322265625,285.8828125,444.6087951660156,420.4512939453125,440.18902587890625,150.80487060546875
3003/132.0807mz/1.94min,826.5170288085938,665.4647827148438,735.1494750976562,386.5952453613281,328.7095031738281,431.4917907714844,880.3959350585938,898.9261474609375,483.4701843261719,741.8274536132812,509.9808349609375,749.6458740234375,589.0729370117188,526.70947265625,502.8352966308594,378.5528564453125,382.72857666015625,363.39208984375,430.3967590332031,390.79034423828125,402.4964599609375,391.604736328125,392.912841796875,430.4579162597656
2984/104.1069mz/1.94min,952.1354370117188,937.7835083007812,1099.304931640625,1137.5557861328125,1036.204345703125,920.20654296875,1169.95849609375,887.65625,892.7535400390625,1190.9473876953125,915.4890747070312,1083.9622802734375,1488.9112548828125,1195.616943359375,1138.8125,737.8953247070312,766.5930786132812,544.911376953125,1219.7894287109375,496.1200866699219,944.4816284179688,809.7672729492188,798.2592163085938,770.3036499023438
2979/140.1070mz/1.94min,341.66571044921875,291.185302734375,,,,,,381.5405578613281,,,,,,,,1305.4178466796875,860.4876098632812,615.0733642578125,851.0394287109375,1981.57763671875,1159.7237548828125,468.5417175292969,882.853759765625,1134.166748046875
2931/275.0524mz/1.95min,191.5205078125,237.2468719482422,251.06373596191406,295.057373046875,246.5513458251953,181.1002197265625,288.3650207519531,213.66470336914062,229.5790557861328,238.65109252929688,184.57215881347656,256.5910339355469,237.5450439453125,204.640869140625,206.6159210205078,150.03369140625,180.2802734375,109.44068908691406,132.26634216308594,159.7577667236328,165.73963928222656,176.917724609375,132.78158569335938,145.8203582763672
2986/157.0350mz/1.96min,2.808645248413086,,12.76405143737793,9.524231910705566,519.8984375,707.360107421875,5.281104564666748,,629.0896606445312,580.221923828125,674.5675659179688,552.9458618164062,1207.8038330078125,1167.31103515625,1187.5921630859375,520.5576782226562,428.8962097167969,429.7095642089844,730.63623046875,535.64892578125,1348.35302734375,440.9714050292969,316.54327392578125,537.0516967773438
2978/275.0524mz/1.96min,267.03656005859375,301.6775817871094,368.6871337890625,517.5316772460938,314.9757995605469,190.1248016357422,497.18084716796875,302.1356506347656,281.0211181640625,365.51025390625,237.74575805664062,298.4148864746094,322.28466796875,276.05328369140625,272.04754638671875,157.4931182861328,231.51058959960938,100.38739013671875,175.7870635986328,184.3411102294922,207.8380126953125,197.77931213378906,183.57728576660156,160.33139038085938
2980/243.0263mz/1.97min,951.6849975585938,528.7047729492188,451.9912414550781,431.5812072753906,469.039306640625,839.99560546875,416.49371337890625,659.406005859375,597.82421875,461.87554931640625,623.6183471679688,848.8977661132812,463.47259521484375,520.5827026367188,568.1409301757812,395.5402526855469,473.2445983886719,500.29156494140625,877.1205444335938,448.59881591796875,596.904052734375,692.3072509765625,637.2628173828125,434.550048828125
2991/288.1187mz/1.98min,825.807373046875,1021.9254760742188,448.3445739746094,452.88031005859375,176.50474548339844,279.6781311035156,396.0747375488281,681.8472290039062,219.17349243164062,167.05706787109375,228.9712371826172,305.14373779296875,422.4603271484375,431.4408264160156,342.8092041015625,360.2972106933594,1107.91796875,903.970947265625,881.37548828125,262.0872497558594,933.6611328125,833.4738159179688,1014.0144653320312,403.9549255371094
2975/247.0576mz/1.98min,770.8086547851562,610.951171875,672.3038940429688,818.3514404296875,866.7678833007812,620.583984375,716.2741088867188,961.3382568359375,710.013427734375,776.2286376953125,610.6526489257812,798.8298950195312,508.7966613769531,550.5720825195312,570.2005615234375,301.5011291503906,639.7333984375,639.9886474609375,651.4231567382812,313.08880615234375,626.7217407226562,681.9188842773438,661.9628295898438,273.67388916015625
3000/184.0969mz/1.99min,602.0636596679688,653.2966918945312,2.4570047855377197,2.901068925857544,2.5984182357788086,2.891408920288086,,644.6663208007812,24.381107330322266,7.158071041107178,11.930232048034668,2.725663185119629,2.0794734954833984,8.833578109741211,1.9307806491851807,296.4976806640625,506.46551513671875,408.5121154785156,434.08697509765625,305.7145080566406,516.0955200195312,428.2418518066406,525.48486328125,269.5391845703125
2997/205.1335mz/1.99min,,1.960008144378662,9.244499206542969,7.7565388679504395,64.52455139160156,72.81671905517578,6.679114818572998,,90.73419189453125,120.36238861083984,122.37930297851562,51.50640106201172,178.55165100097656,216.9746856689453,276.77716064453125,2.275481700897217,9.8997163772583,10.574015617370605,11.003326416015625,4.84613037109375,4.155181884765625,3.40376615524292,14.693401336669922,27.64978790283203
2983/190.1074mz/1.99min,78.85999298095703,99.11188507080078,19.593021392822266,5.187209129333496,4.557247161865234,11.666040420532227,13.484392166137695,65.76709747314453,9.052482604980469,2.6486682891845703,3.169182300567627,6.723029136657715,2.9521098136901855,3.201591968536377,3.2489919662475586,784.5516357421875,150.02713012695312,316.892578125,235.67608642578125,840.6040649414062,345.7738342285156,222.77500915527344,216.54539489746094,594.2914428710938
2972/112.9998mz/1.99min,478.3770751953125,545.76171875,928.688232421875,826.1754150390625,504.9797668457031,468.92425537109375,837.4006958007812,669.4716796875,364.7644348144531,506.2104797363281,433.767333984375,464.2090759277344,375.7663879394531,432.12200927734375,407.24212646484375,296.17327880859375,251.86033630371094,385.64801025390625,391.2413024902344,305.1083679199219,224.78858947753906,368.9452819824219,370.1380310058594,276.9770812988281
2996/221.1279mz/1.99min,41.46028518676758,11.596925735473633,158.84329223632812,121.4249038696289,167.7179412841797,333.5189208984375,156.17755126953125,6.2932586669921875,623.1188354492188,245.36956787109375,445.47955322265625,139.8882293701172,412.559814453125,435.9578552246094,320.54345703125,183.20077514648438,45.617435455322266,96.01040649414062,190.00962829589844,206.50778198242188,179.3220977783203,138.92909240722656,131.84730529785156,179.21885681152344
2998/335.0733mz/1.99min,2301.3193359375,2336.33642578125,2695.186279296875,1684.3817138671875,2750.6904296875,2448.818603515625,2527.64501953125,1794.17041015625,2448.81884765625,1653.4698486328125,1494.1571044921875,2714.7099609375,2164.065185546875,2120.420654296875,2213.601806640625,726.6560668945312,2137.692138671875,2155.799072265625,2246.968994140625,677.0224609375,2396.6220703125,2111.783447265625,2300.760009765625,1066.8614501953125
2981/172.0968mz/2.00min,132.0878448486328,168.23269653320312,47.8582649230957,23.107080459594727,46.51832962036133,17.66595458984375,41.333641052246094,116.1207504272461,20.88658905029297,30.26485824584961,31.551986694335938,28.440818786621094,59.92296600341797,53.02015686035156,78.97836303710938,411.77374267578125,246.5216064453125,196.2409210205078,230.61558532714844,489.1641540527344,250.7106170654297,224.83702087402344,254.95347595214844,403.96405029296875
3007/179.1178mz/2.01min,513.9596557617188,475.7068176269531,653.483642578125,609.2730102539062,446.6890869140625,439.7375793457031,683.9154663085938,441.1855773925781,437.54986572265625,525.715087890625,519.940673828125,478.0508117675781,571.03369140625,559.2501831054688,557.8992919921875,435.0261535644531,307.9834289550781,298.6690979003906,305.5936584472656,427.3782043457031,317.392333984375,295.3830261230469,318.6213684082031,362.0096130371094
3005/269.1229mz/2.01min,297.541015625,312.5247802734375,361.59307861328125,344.1429138183594,323.73480224609375,487.3111267089844,332.12603759765625,263.0260009765625,436.78680419921875,346.31787109375,416.5655212402344,389.1613464355469,380.2384033203125,386.7608642578125,344.1576843261719,252.25440979003906,262.01904296875,251.66839599609375,277.2545166015625,247.2764129638672,329.0467224121094,250.83404541015625,264.2390441894531,191.54531860351562
3057/243.0262mz/2.01min,657.7756958007812,603.5372924804688,429.2084655761719,436.3011779785156,564.8363037109375,561.050048828125,393.9016418457031,636.6179809570312,665.88134765625,571.1460571289062,630.5950927734375,555.8590698242188,542.4588623046875,452.1726989746094,850.76513671875,482.42364501953125,685.5810546875,477.4960632324219,574.2476806640625,447.392333984375,587.1505126953125,443.4140625,946.5739135742188,250.8695526123047
3021/263.1238mz/2.02min,85.92286682128906,4.789133071899414,137.81976318359375,6.2456464767456055,7.926600933074951,12.142865180969238,110.99735260009766,45.40599060058594,245.40634155273438,684.2644653320312,117.44192504882812,11.795717239379883,13.046255111694336,352.1352844238281,301.4071960449219,5.68503475189209,20.07693862915039,109.08232116699219,193.49740600585938,48.557369232177734,122.28317260742188,43.23175811767578,15.361994743347168,28.43376922607422
3023/387.2122mz/2.03min,422.0639343261719,432.4959716796875,553.400390625,537.8131713867188,503.44189453125,430.260498046875,531.4034423828125,362.72216796875,516.7969970703125,415.7147216796875,547.1652221679688,466.8672180175781,377.31427001953125,408.1415100097656,398.54827880859375,560.2218627929688,225.07086181640625,247.29302978515625,402.2523498535156,593.564208984375,370.6899108886719,261.5928649902344,397.1527099609375,623.3954467773438
3137/132.0807mz/2.03min,544.8585205078125,142.23477172851562,452.5242919921875,517.0208740234375,498.97222900390625,347.9052734375,590.388671875,841.4801635742188,463.6337890625,577.4832763671875,415.2100830078125,516.5172119140625,383.49676513671875,415.7117919921875,369.82135009765625,278.81439208984375,255.59457397460938,281.6671142578125,214.55873107910156,260.2852783203125,313.1271667480469,267.4752197265625,316.51190185546875,306.76910400390625
3033/358.1791mz/2.04min,747.0513305664062,831.0595092773438,1140.944091796875,1043.311767578125,1136.0750732421875,1015.70654296875,1588.2418212890625,448.354248046875,917.442138671875,1199.2408447265625,998.9725952148438,1050.7974853515625,1316.542724609375,1157.9400634765625,1202.051513671875,803.6762084960938,438.2848205566406,567.6530151367188,698.292236328125,835.7116088867188,536.3035888671875,508.48382568359375,652.5810546875,1016.3109130859375
3048/349.1519mz/2.04min,214.4449005126953,131.99444580078125,532.7042846679688,596.680419921875,817.9058227539062,278.8443908691406,624.69140625,92.5628433227539,164.59161376953125,984.7935791015625,276.5104675292969,972.7779541015625,528.49072265625,503.0935974121094,436.6097717285156,86.0398941040039,133.2591552734375,91.53968811035156,120.71959686279297,105.54193115234375,161.6568603515625,155.22622680664062,184.805908203125,136.61227416992188
3061/135.0288mz/2.04min,1547.1756591796875,1209.90673828125,1090.2210693359375,1203.7078857421875,962.6473388671875,1596.8734130859375,1002.196533203125,1385.2401123046875,1339.757080078125,1113.1856689453125,1688.7596435546875,1037.5999755859375,967.6911010742188,1133.3658447265625,1238.1319580078125,865.5349731445312,1307.8743896484375,1229.1295166015625,1010.7908325195312,711.7190551757812,1267.302001953125,1190.7301025390625,1022.4050903320312,875.0012817382812
3037/163.1229mz/2.04min,60325.30078125,59132.49609375,61164.4296875,61885.8515625,57832.5078125,48301.02734375,65625.3984375,59530.65234375,47599.296875,64241.046875,48402.1640625,59590.49609375,48345.83203125,44219.40625,44869.47265625,38082.859375,26986.048828125,28978.61328125,35929.91796875,37826.14453125,34784.03125,27140.1796875,34467.6875,38427.81640625
3139/335.0734mz/2.04min,1282.204833984375,1068.362548828125,1255.1563720703125,1413.0748291015625,1492.4622802734375,1378.4622802734375,1292.77978515625,566.8453369140625,1435.4742431640625,1500.3544921875,933.3074951171875,1464.994873046875,1279.0333251953125,1210.0263671875,1271.48779296875,605.5946655273438,1111.9788818359375,1125.628173828125,1217.9365234375,357.05615234375,1213.374755859375,1096.2330322265625,1278.7779541015625,587.0322265625
3055/275.1157mz/2.04min,62.65887451171875,20.91513442993164,300.70941162109375,385.8965148925781,350.7529602050781,39.529720306396484,388.310791015625,24.798255920410156,60.12728500366211,503.7649230957031,72.34829711914062,414.2663879394531,207.84283447265625,190.09963989257812,144.35923767089844,21.293611526489258,,1.9566535949707031,4.427509307861328,41.158424377441406,5.507579326629639,,4.94728946685791,77.39010620117188
3040/431.2384mz/2.04min,186.513916015625,175.78485107421875,430.96868896484375,391.6760559082031,362.6735534667969,303.3683776855469,385.9798583984375,150.4946746826172,333.02276611328125,398.7623291015625,368.696044921875,391.7152099609375,259.7734375,311.04443359375,248.992431640625,264.1788635253906,86.91551208496094,72.05274200439453,170.62506103515625,213.7372589111328,128.84046936035156,118.42152404785156,163.96792602539062,258.8930358886719
3044/325.2384mz/2.04min,94.35301208496094,63.93783950805664,424.53558349609375,507.2292175292969,573.620361328125,69.35260009765625,560.8853759765625,73.19194793701172,118.280029296875,939.8717651367188,133.89340209960938,754.5272827148438,318.3282165527344,361.4402770996094,255.31686401367188,95.52037048339844,,2.2808382511138916,6.674927711486816,106.8703384399414,11.935211181640625,,11.830328941345215,121.34671020507812
3167/157.0351mz/2.05min,,,,,226.65957641601562,290.0383605957031,,,283.4065856933594,224.1425018310547,307.1341857910156,131.43124389648438,496.781494140625,512.998779296875,491.7298889160156,228.28533935546875,204.80027770996094,156.51939392089844,348.06878662109375,230.08563232421875,343.11383056640625,78.0662841796875,373.745849609375,235.0154571533203
3049/120.0808mz/2.05min,785.3444213867188,662.67431640625,913.3631591796875,874.5219116210938,771.2389526367188,617.0830078125,838.3320922851562,1047.5677490234375,683.8650512695312,774.3145141601562,671.8967895507812,763.6722412109375,683.7708740234375,542.3662719726562,551.8082885742188,453.6493225097656,283.69732666015625,272.9587097167969,382.24542236328125,482.02557373046875,363.16357421875,271.16485595703125,375.8290710449219,466.9056701660156
3059/117.0182mz/2.05min,880.4034423828125,890.18408203125,646.1336669921875,714.3493041992188,625.4326782226562,796.8307495117188,583.5821533203125,671.85595703125,746.4642333984375,665.9616088867188,854.0950927734375,556.2528076171875,590.7755737304688,582.685791015625,611.5249633789062,609.1975708007812,695.1689453125,542.4972534179688,663.265380859375,518.845458984375,681.808349609375,647.028076171875,717.9185180664062,472.5789794921875
3124/202.1073mz/2.05min,1179.7294921875,1275.6051025390625,110.56828308105469,131.57791137695312,62.57809829711914,29.453462600708008,100.18553161621094,1154.6754150390625,22.338796615600586,73.68064880371094,14.36013126373291,83.89393615722656,50.77973556518555,61.58718490600586,61.751495361328125,1490.1759033203125,587.8837890625,641.460205078125,681.5091552734375,1246.9456787109375,579.9439697265625,624.325439453125,627.46044921875,1298.5791015625
3067/89.0233mz/2.06min,4393.8876953125,4235.10107421875,3287.755126953125,2910.535400390625,2988.515625,3282.529296875,2855.022705078125,4451.34814453125,3497.384033203125,2719.245849609375,3746.51513671875,2888.0830078125,2760.332275390625,2336.142333984375,2538.80517578125,2273.777099609375,2547.389892578125,2652.9970703125,2834.43994140625,2008.385986328125,3308.879638671875,2653.734619140625,3157.853271484375,2489.62890625
